uid	GG1.69	GG1.70	GG1.71	GG1.72	GG1.73	GG1.74	GG1.75	GG1.76	GG1.77	GG1.78	GG1.79	GG1.80	GG1.81	GG1.82	GG1.83	GG1.84	GG1.85	GG1.86	GG1.87	GG1.88	GG1.89	GG1.90	GG1.91	GG1.92	GG1.93	GG1.94	GG1.95	GG1.96	GG1.R2.38	GG1.R2.39	GG1.R2.40	GG1.R2.41	GG1.R2.42	GG1.R2.43	GG1.R2.44	GG1.R2.45	GG1.R2.46	GG1.R2.47	GG1.R2.48
Sepn1	0	3.215678597	0.443606651	0	0	0.495695163	7.559185866	1.333423734	0.275007047	0	0	5.081936082	0	4.300123725	0	5.119356177	0	0	0	0	0.641546029	4.268284667	0	0	0	0	0	0	4.824767853	0	0	7.434544832	4.743622676	0	6.501439145	0	0	0	5.770300489
Sepp1	0	6.132165525	6.080657663	0	4.280956314	0.443606651	0	7.800770504	4.695993813	6.887647115	2.40053793	6.539624122	4.495055528	0	9.376950171	5.90014226	0	9.106458251	8.483130536	0	5.098874287	5.169123281	7.568412191	8.915132449	3.276496666	0	1.867896464	9.286234303	6.558879853	10.1250647	6.364572432	1.604071324	0.613531653	0	7.343052435	9.002421244	0	4.457462965	0
Sepsecs	0	0	0	7.326788992	0	0	0.422233001	2.64385619	5.901590992	0	0	0	0	0	0	0	0	0	0	0.773996325	0	0	0	0	0	0	0	0	0	0	2.992768431	0	7.370600232	0	0	0	0	0	0
Sepw1	8.949651651	9.036723106	7.075211711	9.902842369	4.819668183	8.546392901	8.345981766	7.932037542	5.382667253	0	7.814294058	8.104703578	6.344473459	6.860466259	0	6.132165525	0	4.209453366	8.355395148	7.75087444	8.459841417	5.618532334	7.7132834	7.526460115	6.533251852	7.273609132	6.314515271	7.564378169	7.596264312	8.171927354	8.878510785	5.147713722	6.805937293	8.029066319	0	3.628773595	6.62497818	8.982508793	7.245552706
Serac1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.711770204	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.869624686	0	0
Serbp1	6.783718558	6.109987319	7.617944917	8.022145843	7.674898433	6.065227623	6.06436554	6.813139851	5.198494154	0	6.108315355	7.312429206	7.868945989	6.795844856	8.611393726	7.721167561	6.328944145	7.495055528	7.240028052	7.886306263	7.185569256	6.987207156	7.069315495	5.7977912	5.476381688	5.976134473	5.095080492	6.171126747	3.63343121	6.751276249	6.541174073	6.207502459	6.097189387	8.34345224	4.931210275	5.796493929	6.901108243	7.069637728	8.264958594
Serf1	7.521129279	3.142413438	2.23878686	3.305970521	0	5.116863758	0	0	2.757023247	0	6.486070744	0	0	5.763411574	0	1.257010618	0	7.524189078	0	3.182692298	8.04745114	6.416839742	0	1.843983844	0	1.807354922	0	0	0	2.438292852	0	0	3.689299161	7.159770445	0	7.748662488	7.874612561	5.372255648	7.040892431
Serf2	7.555356039	7.375039431	7.914205719	8.743589018	5.034303768	6.906409617	7.974185117	7.457873322	8.743790954	6.281512802	7.613752637	7.368069877	6.696967526	6.993447932	0	7.376342483	6.70348835	7.239837169	7.279099802	7.714314216	7.287065907	7.413035499	8.588264894	8.565863696	8.42311591	8.773831534	8.000281749	7.315421316	6.255123015	7.007980336	6.572586549	6.731726323	7.546431489	7.192785959	7.660209873	7.084702108	7.246693102	7.114054629	7.376689765
Sergef	0	0	0	0	0	0.584962501	0	0	0	0	3.793895883	0	0	0	0	7.338870062	0	0	0	7.558879853	0	6.684257705	5.896029603	0	0	0	0	0	0	0	7.970911159	0	0	0	5.285772093	0	3.493134922	0	0
Serhl	8.429155634	0	5.655351829	0	0	0.687060688	5.426264755	4.989139007	0	0	0	8.953643559	5.389222616	8.465607216	0	4.732811872	0	0	0	7.039028696	0	0	0	0	7.202123824	3.816599707	0	0	7.873444113	0	0.613531653	1.23878686	0	0	0	0	2.482848283	9.117928755	7.880195729
Serinc1	0	7.934457528	5.328046556	1.744161096	3.875780063	0	7.520736527	3.667892125	0	0	3.078951341	0.310340121	6.270528942	6.044612693	0	6.201633861	8.481557281	8.383013015	0.678071905	7.742208368	0	6.958378712	1.49057013	7.078951341	2.384049807	0.286881148	0	0	0	5.662775172	0	4.602884409	6.517275693	0	3.182692298	9.404630684	4.776103988	0.731183242	4.818134761
Serinc2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Serinc3	7.805292456	8.330199833	7.202025845	9.10168684	3.957914599	7.343407822	8.681378984	7.152386258	4.686500527	0	6.575463612	7.240314329	8.869161973	7.091065078	0	6.145677455	4.56193706	8.568982134	9.05598734	7.888560618	9.126007475	7.563768278	7.76540214	5.30560579	7.318497619	6.859472667	8.041111535	9.551631367	7.302684614	8.839455765	6.496494307	7.70784225	7.345272171	6.919459269	8.653418353	7.772215586	8.49817107	7.981966786	6.722466024
Serinc4	0	0	0	0	0	0.879705766	0	0	0	0	0	2.601696516	0	0	0	0	0	0	0	0	0	0	0.669026766	0	0	0	0	0	0	0	0	0	0	0	0.263034406	0	0	0	0
Serinc5	7.300855871	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.056583528	0	0	0	0	0	0	0	0	0	4.132576843	0	0	0	0	0	0	0	0	3.23572706	0	0	0	0
Serp1	7.484379849	7.91868438	7.059614856	9.344761934	0.59454855	5.208283138	4.900625333	7.31097625	7.38249434	0	7.234003066	8.6231499	7.499606747	5.956753663	0	8.249871943	0	8.071623249	2.189033824	6.070389328	7.58345891	5.215678597	5.799605422	6.156032499	4.121844298	9.201731867	6.786465677	9.35985935	5.278728213	5.000901403	5.500802053	0.411426246	8.609695873	7.87897051	6.345715709	5.674121633	2.304511042	0	7.989479654
Serp2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Serpina10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Serpina11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Serpina12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Serpina1a	4.937815169	1.321928095	0	0	0.59454855	0	0	0	1.201633861	0	0	2.72900887	0.970853654	0.695993813	0	0	0	0	5.41040895	0.495695163	0	3.634593268	4.578938713	0	1.659924558	0	0	0.604071324	0	0	0	0.575312331	0	1.372952098	0	0.59454855	1.827819025	0.443606651	2.885574364
Serpina1b	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Serpina1c	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Serpina1d	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Serpina1e	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Serpina1f	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Serpina3a	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Serpina3b	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Serpina3c	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Serpina3f	0	0	0	0	0	0	0	0	0	0	0	0.422233001	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Serpina3g	0	0.475084883	7.872089989	0	0	0.443606651	0.411426246	0	0	0	0.367371066	8.197855565	0	0	0	8.657425643	8.711357238	9.150204239	0	1.599317794	0	7.998872454	0	0	4.992768431	0	0	9.440142448	0	6.636479619	5.430285273	0	0	0	0	7.694044413	2.553360503	0.40053793	5.052676724
Serpina3h	0	0	0	0	0	0	0	0	0	0	0	1.007195501	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.516015147	0	0	0	0	0	0	0	0	0	0	0
Serpina3i	0	0	1.718087584	0	0	0	0	0	0	0	0	0	0	0	0	0.40053793	0	0	0	0	0	0.678071905	0	0	0	0	0	0	0	0	0.40053793	0	0	0	0	0	0	0	0
Serpina3j	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Serpina3k	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Serpina3m	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Serpina3n	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Serpina4-ps1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Serpina5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Serpina6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Serpina7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Serpina9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Serpinb10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Serpinb11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Serpinb12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Serpinb13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Serpinb1a	6.228049048	7.128973835	8.483856075	9.603348164	9.909683113	9.810234217	10.47408109	9.53321291	0.82374936	6.958494716	8.652809129	10.11342964	9.220209016	9.6923714	11.03373271	9.831924731	6.383358695	6.583759754	6.415488271	9.405460608	9.443254388	8.805743872	10.14015235	5.531693361	10.54406609	10.08901344	4.361768359	9.126188211	9.697992692	5.60940039	9.476503203	7.916954279	9.860217925	8.475895522	10.09742645	9.696150347	9.721492287	7.502951112	9.012261375
Serpinb1b	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Serpinb1c	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.495695163	0.464668267	0	0	0	0	0	0	0	0	0	0	0	0
Serpinb2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Serpinb3a	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Serpinb3b	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Serpinb3c	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Serpinb3d	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Serpinb5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Serpinb6a	0	0	0	0	0	4.818646083	0	0	0	0	0	7.349612972	0.50589093	0	0	7.12319024	0	0	0	0	7.830229967	0	0	0	4.123500664	0	7.17851547	0	0	8.241601875	0	0	0	0	0	0	0	0	2.266036894
Serpinb6b	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.904905525	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.474598281	0	0	0
Serpinb6c	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Serpinb6d	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Serpinb6e	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Serpinb7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Serpinb8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Serpinb9	0	0	0	0	4.452200049	0	0	0	0	0	3.35473424	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.250961574	0	0	0	0	0	0	0	0	0	0	0	0	0
Serpinb9b	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Serpinb9c	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Serpinb9d	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Serpinb9e	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Serpinb9f	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Serpinb9g	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Serpinc1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Serpind1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.687060688	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Serpine1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Serpine2	0	0.82374936	0.941106311	8.55700411	0	3.797012978	6.353676158	0	7.67969121	7.851124363	7.096135325	0	0.35614381	0	0	8.636370858	0	0	0	0	0	0	6.373474214	0	3.384049807	0.389566812	6.116863758	0	0	0	0	6.533096079	7.688879711	0	5.13093087	0	0	0	7.460496852
Serpine3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.799087306	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Serpinf1	8.883376437	0	7.7866617	0.831877241	0	7.721372659	0	0	0	0	0	0	0	6.023255352	0	0	0	0	0	5.08236197	0	3.764473551	0	2.063502942	4.934044647	3.824767853	1.150559677	3.56924803	4.627606838	0	5.64731451	0	0	3.307428525	0.678071905	0	0	0	5.888743249
Serpinf2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Serping1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Serpinh1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Serpini1	0	4.725741157	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.70438785	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.5360529	7.362382216	0
Serpini2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Sertad1	0	6.953148813	0	0	0	0	0	0	0	0	0	5.830103176	0	0	0	0	0	0	0	3.025028794	0	0	0	0	0	4.06608919	0	0	0	0	0	7.062963557	0	0	0	0	0	0	2.50589093
Sertad2	0	0.97819563	0.731183242	0.485426827	3.255500733	0.910732662	0	0	0	0	0	6.115823977	0	0	0	2.324810603	0	0	0.201633861	0	3.469885976	5.649040566	0	0	2.408711861	6.922197848	0	0	0	2.622930351	0	0	0	0	0	0	0	0	0
Sertad3	0	0	0	0	0	0	0	0	6.394376945	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.563768278	0.790772038	0	0	0	0	0	0	0	0	0	0	0	0	0	7.306608579
Sertad4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Sertm1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Sesn1	0	0	0	0	0	0	0	0	0	0	0	6.08491466	0.526068812	0	0	0	8.177369703	0.378511623	0	0	0	6.225159226	0	0	5.849749117	0	6.025250322	2.22342255	0	0	0	0	5.28798935	3.196921734	0	0	0	0.321928095	3.464668267
Sesn2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.827501495	0	0	0	0	0	0
Sesn3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.121015401	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Sestd1	0	0.948600847	0	0	0	0	0	0	0	0	0	0	0	2.771885579	0	0.97819563	0	0	0	0	0	0	0	0	0	0	0.084064265	0	5.242983516	6.261342756	0	0	0	0	0	0	0	0.097610797	0
Set	10.95309787	10.5551451	12.2279077	10.67582475	1.250961574	11.60621087	10.17764377	12.02882121	11.71506539	9.041111535	12.07826091	10.61562044	11.39766929	12.05664787	10.52952816	10.53933332	10.86690025	11.45542484	10.89190519	11.68460838	11.10560082	11.33886449	11.59400729	11.56334406	11.80105758	12.05731149	10.26318703	10.61188241	11.13624779	12.2417121	11.26693877	10.99904164	11.94845119	11.87207844	10.91184884	11.34169116	10.33826841	11.60965432	11.72212871
Setbp1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Setd1a	0.163498732	0.176322773	0	0	0	0	0.150559677	0	5.813011549	0	0	0	0	0	0	0.150559677	0	0.176322773	0	0	0.214124805	3.153805336	1.443606651	0	4.217230716	5.044831233	0	0	0	2.847996907	0	0	0	1.925999419	0	1.028569152	0	5.651625784	0
Setd1b	2.675815931	3.898208353	3.750606505	4.925049965	5.364222221	0.765534746	2.070389328	0.201633861	0	0	3.107687869	0	0	0	0	0.748461233	0	0	0	4.10433666	4.185073638	2.629939409	1	0.189033824	0	0.879705766	4.549669171	0	0	3.663344619	1.835924074	0	0	4.087462841	0.555816155	2.307428525	5.299757512	0	2.963474124
Setd2	0	2.443606651	0.286881148	7.017476563	0	4.214124805	8.556199473	5.908092341	1.604071324	4.847996907	1.124328135	3.323370069	0	1.996388746	7.27817065	1.137503524	2.353323291	1.575312331	7.553360503	0	4.980482356	0	0	6.298841573	4.427606173	0.739848103	7.631613619	0	5.30633516	5.484460413	7.854494418	0	6.056149961	1.10433666	7.304967288	0.137503524	3.160274831	0.970853654	1.929790998
Setd3	1.195347598	1.280956314	6.618385502	0	0	2.746312766	6.411934625	0	0	0	0	0	6.820434284	0	0	0	0	0	0	0	0	0.565597176	0.970853654	1.292781749	2.364572432	1.117695043	4.020591095	0	3.587364991	1.03562391	0	0	0	6.5987225	0	0.411426246	2.839959587	2.319039816	0.565597176
Setd4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.582556003	0	0	0	1.669026766	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Setd5	3.056583528	0	0.124328135	0	0	2.867896464	3.060047384	2.675815931	0	0	0	0.389566812	0.124328135	0.298658316	0	1.570462931	0	3.826802684	0	4.744699314	5.662775172	4.498250868	4.943452539	2.575312331	1.632268215	0.565597176	6.860342097	0.475084883	0.925999419	2.618238656	0	0	2.44625623	2.510961919	0.176322773	0.622930351	0	1.042644337	4.711494907
Setd6	5.617651119	0	0	0	0	0	1.575312331	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.421223299	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Setd7	0.35614381	1.879705766	5.140778656	7.364835035	0	0.124328135	3.645009884	0	5.727648222	0	0	0	3.19061486	0	0	0.23878686	0	6.204571144	3.300123725	0	1.944858446	4.688739868	0	0	0	4.374343989	0	0	1.757023247	0	1.298658316	5.227278994	4.952333566	1.427606173	0	0	0.214124805	5.097610797	3.653060017
Setd8	0	8.040125302	4.950001749	7.346956889	0.5360529	3.327687364	5.63197732	5.162290614	6.744564778	0	7.281049077	0.807354922	6.343763122	7.61176256	0	3.250961574	0	7.902375114	5.37816478	7.183188734	0	4.911691582	5.989139007	4.762348816	6.634883637	5.675815931	7.115719958	0.40053793	1.500802053	0.831877241	4.422905743	0.378511623	5.770564792	0	7.59812696	4.275007047	6.096557042	6.154007948	8.198543264
Setdb1	0	0.22650853	2.711494907	0	3.901108243	0.378511623	0	7.139142019	0	0	0	7.424754167	0	0	0	0.201633861	0	0	0.23878686	2.989139007	0.704871964	0	2.831877241	0	5.673839056	5.000450772	0	4.498250868	0	2.784503983	0.367371066	0.22650853	0	0	0	4.983677695	5.456806149	0.189033824	7.365884968
Setdb2	3.936402378	4.50589093	0	0	0.485426827	0	5.252476214	0	0	0	0	0	0	0	0	1.700439718	0	0	5.053111336	0	0.713695815	7.085445902	0	5.470536865	8.031439309	0	0	0	0	0	0	0	0	5.223036338	0	0	0	0	0
Setmar	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.464668267	0	0
Setx	1.163498732	0	0	0	0.82374936	1	7.285309735	0	0.084064265	0	4.596338864	3.367371066	0	2	0	0	0	0.189033824	7.162894799	2.060047384	4.35614381	0	7.693835392	5.076815597	2.939226578	5.640100298	1.709290636	0.879705766	0	0.526068812	3.64385619	0	1.111031312	2.615887074	0	0	1.613531653	0	0
Sez6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Sez6l	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Sez6l2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Sf1	4.768184325	4.86393845	5.951401292	6.058316496	0	1.526068812	0.22650853	4.932628157	5.309612772	0	3.632268215	4.986865972	6.641112462	2.811471031	0	6.325530332	0	3.298658316	0	7.080657663	2.855989697	6.290203205	3.861955364	6.4615613	5.398145117	0	0.214124805	6.454175893	6.6794801	3.276496666	4.624100895	2.937344392	5.714795011	3.27351589	5.446917865	5.155020578	4.531069493	3.976363636	4.579542225
Sf3a1	1.344828497	2.941106311	4.660495132	0	0	2.763411574	0	4.891419187	0.659924558	0	5.651625784	2.891419187	2.659924558	3.757023247	0	0	0	3.56193706	0.432959407	6.797142711	7.213833283	4.733896605	4.228049048	6.784896535	8.169624409	2.634593268	4.804776378	3.297191417	2.260025656	3.783456654	6.439789337	0	4.316869805	6.165309016	5.300489844	6.719731057	4.874305166	6.789207575	2.40599236
Sf3a2	0.516015147	0	1.097610797	0	0	0	0	0	0	0	1.028569152	0.50589093	0	0	0	0.50589093	0	0	0	2.229587923	3.323370069	0	1.378511623	0	0	0	0.443606651	0	0	2.028569152	0	2.166715445	0	0.90303827	2.060047384	2.275007047	0.454175893	1.570462931	0.485426827
Sf3a3	0.516015147	0	8.218054601	0	0	8.92552477	5.587364991	7.560179958	5.489286023	0	7.986922842	6.25152975	6.131136719	2.797012978	0	9.091699834	0	7.938932648	0.613531653	5.783718558	5.302684614	9.051236136	7.320935901	7.225448469	7.301861967	8.607441286	4.277984747	7.297741678	0.687060688	7.48695566	7.458857705	9.460496852	1.545968369	8.089159132	8.371123201	0	7.489767697	4.946262984	7.408626954
Sf3b1	5.851998837	7.56704341	6.854120356	0.613531653	6.570614722	6.915520901	6.229587923	6.705977902	5.808127587	5.269033146	7.896635141	6.567423758	4.5360529	6.672990994	8.709497429	7.836492251	8.70189555	7.48566833	9.898495581	6.54565954	6.849999259	8.037931255	7.392145663	8.131188177	7.7478573	7.522306893	4.321206567	5.899417349	8.523326715	1.22650853	8.740826395	8.642268352	6.775182264	8.180356753	4.181897643	7.919518859	5.786596362	7.37842492	6.191009849
Sf3b2	6.915162334	8.203739521	7.565444856	4.44625623	4.112700133	7.273049587	6.257387843	8.554934136	6.153805336	6.198690586	6.946847805	8.226219499	9.300398323	8.00506308	0	6.800770504	0	8.723251369	0	8.787935199	7.945677926	8.35614381	5.348728154	7.246503098	8.330423948	5.176322773	7.729348832	7.479133533	5.450551443	8.699468346	8.125671763	5.992088609	0.722466024	6.870734594	6.03716255	6.749131973	8.495815062	10.03215596	6.883620816
Sf3b3	3.617063344	3.862947248	0.189033824	3.212569339	0	4.063502942	5.332707934	2.821710215	4.438292852	0	5.013908845	7.930441673	5.372952098	7.371297481	0	0.214124805	0	6.968781974	8.189873965	4.898692073	0.925999419	7.68187088	8.202858456	0.201633861	0.263034406	4.253232939	3.778208576	6.652199648	3.583759754	7.360276476	8.187648995	8.314515271	0.163498732	7.535586436	8.318136041	2.414135533	4.758622982	0	5.376429311
